MyFinalPosition,WinnerIndex,MyStrategy,MyPoints,EnemyStrategy2,EnemyPoints2,EnemyStrategy3,EnemyPoints3,EnemyStrategy4,EnemyPoints4,GameSeed,MyTotalWinsQty
4,4,SHOOTER,57,SHERIFF,39,SHOOTER,55,LOW_LAYER,5,1554616030,487
3,4,SHOOTER,47,SHERIFF,17,SHOOTER,56,LOW_LAYER,10,1554616032,487
4,4,SHOOTER,56,SHERIFF,16,SHOOTER,32,LOW_LAYER,0,1554616034,487
4,4,SHOOTER,51,SHERIFF,6,SHOOTER,19,LOW_LAYER,2,1554616036,487
4,4,SHOOTER,59,SHERIFF,18,SHOOTER,50,LOW_LAYER,3,1554616037,487
4,3,SHOOTER,71,SHERIFF,64,SHOOTER,18,LOW_LAYER,55,1554616039,487
2,4,SHOOTER,49,SHERIFF,50,SHOOTER,57,LOW_LAYER,26,1554616041,487
3,4,SHOOTER,41,SHERIFF,31,SHOOTER,54,LOW_LAYER,30,1554616043,487
3,4,SHOOTER,13,SHERIFF,3,SHOOTER,60,LOW_LAYER,2,1554616045,487
4,4,SHOOTER,53,SHERIFF,38,SHOOTER,37,LOW_LAYER,2,1554616046,487
2,4,SHOOTER,29,SHERIFF,34,SHOOTER,67,LOW_LAYER,0,1554616048,487
4,2,SHOOTER,71,SHERIFF,2,SHOOTER,43,LOW_LAYER,14,1554616050,487
1,1,SHOOTER,36,SHERIFF,51,SHOOTER,56,LOW_LAYER,39,1554616052,488
4,4,SHOOTER,58,SHERIFF,13,SHOOTER,31,LOW_LAYER,2,1554616054,488
3,4,SHOOTER,32,SHERIFF,11,SHOOTER,56,LOW_LAYER,5,1554616055,488
1,1,SHOOTER,27,SHERIFF,28,SHOOTER,64,LOW_LAYER,37,1554616057,489
3,4,SHOOTER,38,SHERIFF,6,SHOOTER,57,LOW_LAYER,3,1554616059,489
4,4,SHOOTER,63,SHERIFF,22,SHOOTER,19,LOW_LAYER,0,1554616060,489
4,4,SHOOTER,52,SHERIFF,9,SHOOTER,15,LOW_LAYER,2,1554616062,489
4,2,SHOOTER,52,SHERIFF,4,SHOOTER,14,LOW_LAYER,8,1554616064,489
4,4,SHOOTER,56,SHERIFF,32,SHOOTER,36,LOW_LAYER,6,1554616065,489
3,4,SHOOTER,28,SHERIFF,19,SHOOTER,57,LOW_LAYER,0,1554616067,489
4,4,SHOOTER,50,SHERIFF,12,SHOOTER,40,LOW_LAYER,2,1554616069,489
3,2,SHOOTER,31,SHERIFF,6,SHOOTER,53,LOW_LAYER,14,1554616070,489
4,2,SHOOTER,52,SHERIFF,12,SHOOTER,26,LOW_LAYER,14,1554616072,489
3,4,SHOOTER,37,SHERIFF,6,SHOOTER,60,LOW_LAYER,1,1554616074,489
3,4,SHOOTER,38,SHERIFF,12,SHOOTER,54,LOW_LAYER,0,1554616076,489
4,3,SHOOTER,52,SHERIFF,31,SHOOTER,8,LOW_LAYER,13,1554616077,489
3,3,SHOOTER,34,SHERIFF,61,SHOOTER,4,LOW_LAYER,31,1554616079,489
1,1,SHOOTER,7,SHERIFF,35,SHOOTER,62,LOW_LAYER,26,1554616080,490
4,4,SHOOTER,63,SHERIFF,45,SHOOTER,22,LOW_LAYER,0,1554616082,490
1,1,SHOOTER,18,SHERIFF,27,SHOOTER,59,LOW_LAYER,26,1554616084,491
3,4,SHOOTER,46,SHERIFF,21,SHOOTER,62,LOW_LAYER,1,1554616085,491
4,3,SHOOTER,52,SHERIFF,48,SHOOTER,2,LOW_LAYER,28,1554616087,491
3,4,SHOOTER,52,SHERIFF,17,SHOOTER,61,LOW_LAYER,0,1554616089,491
4,3,SHOOTER,56,SHERIFF,52,SHOOTER,33,LOW_LAYER,41,1554616091,491
2,4,SHOOTER,40,SHERIFF,63,SHOOTER,49,LOW_LAYER,30,1554616093,491
4,4,SHOOTER,58,SHERIFF,12,SHOOTER,8,LOW_LAYER,0,1554616095,491
4,2,SHOOTER,56,SHERIFF,6,SHOOTER,54,LOW_LAYER,14,1554616096,491
3,2,SHOOTER,38,SHERIFF,4,SHOOTER,62,LOW_LAYER,26,1554616098,491
2,4,SHOOTER,34,SHERIFF,50,SHOOTER,44,LOW_LAYER,2,1554616099,491
3,4,SHOOTER,35,SHERIFF,16,SHOOTER,51,LOW_LAYER,2,1554616101,491
4,4,SHOOTER,58,SHERIFF,5,SHOOTER,14,LOW_LAYER,1,1554616103,491
4,4,SHOOTER,52,SHERIFF,5,SHOOTER,44,LOW_LAYER,3,1554616105,491
3,4,SHOOTER,49,SHERIFF,18,SHOOTER,63,LOW_LAYER,0,1554616106,491
1,1,SHOOTER,26,SHERIFF,72,SHOOTER,55,LOW_LAYER,29,1554616108,492
4,4,SHOOTER,62,SHERIFF,4,SHOOTER,9,LOW_LAYER,3,1554616110,492
4,2,SHOOTER,67,SHERIFF,0,SHOOTER,30,LOW_LAYER,33,1554616112,492
3,4,SHOOTER,23,SHERIFF,15,SHOOTER,66,LOW_LAYER,0,1554616113,492
4,4,SHOOTER,65,SHERIFF,9,SHOOTER,30,LOW_LAYER,0,1554616115,492
3,4,SHOOTER,45,SHERIFF,4,SHOOTER,52,LOW_LAYER,3,1554616116,492
4,4,SHOOTER,59,SHERIFF,20,SHOOTER,36,LOW_LAYER,15,1554616118,492
4,3,SHOOTER,50,SHERIFF,30,SHOOTER,24,LOW_LAYER,26,1554616120,492
1,1,SHOOTER,14,SHERIFF,65,SHOOTER,47,LOW_LAYER,30,1554616122,493
4,4,SHOOTER,53,SHERIFF,8,SHOOTER,42,LOW_LAYER,1,1554616123,493
3,4,SHOOTER,19,SHERIFF,4,SHOOTER,55,LOW_LAYER,0,1554616125,493
3,4,SHOOTER,46,SHERIFF,28,SHOOTER,53,LOW_LAYER,3,1554616127,493
2,4,SHOOTER,31,SHERIFF,50,SHOOTER,75,LOW_LAYER,26,1554616128,493
4,4,SHOOTER,56,SHERIFF,23,SHOOTER,56,LOW_LAYER,21,1554616130,493
3,4,SHOOTER,28,SHERIFF,12,SHOOTER,64,LOW_LAYER,0,1554616132,493
4,4,SHOOTER,59,SHERIFF,29,SHOOTER,16,LOW_LAYER,0,1554616134,493
